DATE	CPIAUCSL	MEDCPIM158SFRBCLE	PCEPI	PCEPILFE	PCETRIM12M159SFRBDAL	TRMMEANCPIM158SFRBCLE
1968-06-01	34.700		19.113	20.158		
1968-07-01	34.900		19.171	20.225		
1968-08-01	35.000		19.250	20.304		
1968-09-01	35.100		19.317	20.387		
1968-10-01	35.300		19.402	20.469		
1968-11-01	35.400		19.467	20.546		
1968-12-01	35.600		19.508	20.609		
1969-01-01	35.700		19.584	20.687		
1969-02-01	35.800		19.633	20.757		
1969-03-01	36.100		19.726	20.854		
1969-04-01	36.300		19.812	20.935		
1969-05-01	36.400		19.892	21.018		
1969-06-01	36.600		19.989	21.091		
1969-07-01	36.800		20.076	21.189		
1969-08-01	36.900		20.132	21.249		
1969-09-01	37.100		20.216	21.334		
1969-10-01	37.300		20.285	21.425		
1969-11-01	37.500		20.372	21.507		
1969-12-01	37.700		20.465	21.587		
1970-01-01	37.900		20.539	21.659		
1970-02-01	38.100		20.620	21.742		
1970-03-01	38.300		20.672	21.823		
1970-04-01	38.500		20.776	21.909		
1970-05-01	38.600		20.842	21.986		
1970-06-01	38.800		20.896	22.066		
1970-07-01	38.900		20.973	22.149		
1970-08-01	39.000		21.028	22.226		
1970-09-01	39.200		21.122	22.319		
1970-10-01	39.400		21.227	22.429		
1970-11-01	39.600		21.310	22.544		
1970-12-01	39.800		21.405	22.658		
1971-01-01	39.900		21.450	22.747		
1971-02-01	39.900		21.513	22.834		
1971-03-01	40.000		21.584	22.907		
1971-04-01	40.100		21.669	22.992		
1971-05-01	40.300		21.759	23.093		
1971-06-01	40.500		21.855	23.184		
1971-07-01	40.600		21.921	23.273		
1971-08-01	40.700		21.985	23.305		
1971-09-01	40.800		22.018	23.344		
1971-10-01	40.900		22.052	23.381		
1971-11-01	41.000		22.097	23.433		
1971-12-01	41.100		22.184	23.507		
1972-01-01	41.200		22.275	23.607		
1972-02-01	41.400		22.363	23.671		
1972-03-01	41.400		22.395	23.717		
1972-04-01	41.500		22.429	23.772		
1972-05-01	41.600		22.478	23.828		
1972-06-01	41.700		22.513	23.875		
1972-07-01	41.800		22.593	23.944		
1972-08-01	41.900		22.659	23.994		
1972-09-01	42.100		22.760	24.075		
1972-10-01	42.200		22.786	24.088		
1972-11-01	42.400		22.854	24.152		
1972-12-01	42.500		22.927	24.225		
1973-01-01	42.700		22.996	24.240		
1973-02-01	43.000		23.117	24.316		
1973-03-01	43.400		23.280	24.414		
1973-04-01	43.700		23.454	24.556		
1973-05-01	43.900		23.569	24.651		
1973-06-01	44.200		23.704	24.757		
1973-07-01	44.200		23.790	24.863		
1973-08-01	45.000		24.064	24.979		
1973-09-01	45.200		24.160	25.105		
1973-10-01	45.600		24.296	25.202		
1973-11-01	45.900		24.495	25.324		
1973-12-01	46.300		24.697	25.464		
1974-01-01	46.800		24.934	25.589		
1974-02-01	47.300		25.224	25.753		
1974-03-01	47.800		25.517	25.953		
1974-04-01	48.100		25.697	26.147		
1974-05-01	48.600		25.950	26.398		
1974-06-01	49.000		26.170	26.670		
1974-07-01	49.300		26.363	26.906		
1974-08-01	49.900		26.639	27.165		
1974-09-01	50.600		26.916	27.409		
1974-10-01	51.000		27.108	27.623		
1974-11-01	51.500		27.312	27.825		
1974-12-01	51.900		27.528	28.021		
1975-01-01	52.300		27.698	28.185		
1975-02-01	52.600		27.849	28.384		
1975-03-01	52.800		27.943	28.533		
1975-04-01	53.000		28.039	28.671		
1975-05-01	53.100		28.150	28.793		
1975-06-01	53.500		28.326	28.933		
1975-07-01	54.000		28.569	29.112		
1975-08-01	54.200		28.693	29.212		
1975-09-01	54.600		28.835	29.371		
1975-10-01	54.900		29.003	29.517		
1975-11-01	55.300		29.189	29.713		
1975-12-01	55.600		29.350	29.893		
1976-01-01	55.800		29.462	30.046		
1976-02-01	55.900		29.500	30.166		
1976-03-01	56.000		29.544	30.266		
1976-04-01	56.100		29.611	30.384		
1976-05-01	56.400		29.752	30.527		
1976-06-01	56.700		29.882	30.651		
1976-07-01	57.000		30.033	30.820		
1976-08-01	57.300		30.199	30.997		
1976-09-01	57.600		30.369	31.179		
1976-10-01	57.900		30.528	31.332		
1976-11-01	58.100		30.667	31.475		
1976-12-01	58.400		30.839	31.645		
1977-01-01	58.700		31.017	31.838		
1977-02-01	59.300		31.260	32.033		
1977-03-01	59.600		31.417	32.169		
1977-04-01	60.000		31.600	32.329		
1977-05-01	60.200		31.760	32.494		
1977-06-01	60.500		31.937	32.687		
1977-07-01	60.800		32.103	32.890		
1977-08-01	61.100		32.253	33.051		
1977-09-01	61.300		32.374	33.190		
1977-10-01	61.600		32.524	33.351		
1977-11-01	62.000		32.712	33.524		
1977-12-01	62.300		32.870	33.697		
1978-01-01	62.700		33.064	33.899	5.70	
1978-02-01	63.000		33.218	34.029	5.57	
1978-03-01	63.400		33.433	34.213	5.55	
1978-04-01	63.900		33.686	34.435	5.71	
1978-05-01	64.500		33.927	34.637	5.90	
1978-06-01	65.000		34.149	34.831	5.91	
1978-07-01	65.500		34.336	35.035	5.99	
1978-08-01	65.900		34.509	35.224	6.04	
1978-09-01	66.500		34.706	35.426	6.22	
1978-10-01	67.100		34.981	35.686	6.55	
1978-11-01	67.500		35.180	35.878	6.65	
1978-12-01	67.900		35.345	36.018	6.71	
1979-01-01	68.500		35.611	36.203	7.03	
1979-02-01	69.200		35.802	36.321	7.22	
1979-03-01	69.900		36.081	36.530	7.25	
1979-04-01	70.600		36.457	36.867	7.26	
1979-05-01	71.400		36.835	37.187	7.35	
1979-06-01	72.200		37.138	37.396	7.40	
1979-07-01	73.000		37.422	37.583	7.50	
1979-08-01	73.700		37.708	37.833	7.68	
1979-09-01	74.400		38.041	38.091	7.80	
1979-10-01	75.200		38.351	38.369	7.89	
1979-11-01	76.000		38.617	38.615	7.89	
1979-12-01	76.900		38.942	38.892	8.04	
1980-01-01	78.000		39.349	39.187	8.15	
1980-02-01	79.000		39.776	39.578	8.35	
1980-03-01	80.100		40.264	39.945	8.60	
1980-04-01	80.900		40.475	40.150	8.55	
1980-05-01	81.700		40.790	40.473	8.56	
1980-06-01	82.500		41.047	40.742	8.72	
1980-07-01	82.600		41.365	41.028	8.60	
1980-08-01	83.200		41.711	41.325	8.57	
1980-09-01	83.900		42.096	41.714	8.66	
1980-10-01	84.700		42.434	42.058	8.57	
1980-11-01	85.600		42.779	42.389	8.64	
1980-12-01	86.400		43.057	42.644	8.64	
1981-01-01	87.200		43.470	43.013	8.59	
1981-02-01	88.000		43.910	43.328	8.59	
1981-03-01	88.600		44.216	43.568	8.41	
1981-04-01	89.100		44.409	43.847	8.50	
1981-05-01	89.700		44.609	44.148	8.32	
1981-06-01	90.500		44.787	44.369	8.07	
1981-07-01	91.500		45.057	44.636	8.10	
1981-08-01	92.200		45.338	44.936	8.01	
1981-09-01	93.100		45.613	45.230	7.82	
1981-10-01	93.400		45.820	45.499	7.62	
1981-11-01	93.800		46.065	45.765	7.41	
1981-12-01	94.100		46.208	45.934	7.14	
1982-01-01	94.400		46.483	46.216	6.83	
1982-02-01	94.700		46.622	46.395	6.38	
1982-03-01	94.700		46.742	46.597	6.20	
1982-04-01	95.000		46.766	46.781	5.86	
1982-05-01	95.900		47.043	47.037	5.77	
1982-06-01	97.000		47.384	47.273	5.74	
1982-07-01	97.500		47.665	47.579	5.76	
1982-08-01	97.700		47.813	47.798	5.49	
1982-09-01	97.700		47.946	47.975	5.13	
1982-10-01	98.100		48.215	48.279	5.06	
1982-11-01	98.000		48.359	48.458	4.78	
1982-12-01	97.700		48.432	48.612	4.61	
1983-01-01	97.900	5.01465339985201000	48.659	48.945	4.63	4.47400337414241000
1983-02-01	98.000	4.95254511658214000	48.741	49.126	4.57	3.99161646277042000
1983-03-01	98.100	3.61226055575943000	48.804	49.188	4.33	3.09958126069658000
1983-04-01	98.800	4.82805415199951950	49.027	49.337	4.47	4.91830616105030900
1983-05-01	99.200	3.76732629829308000	49.166	49.408	4.24	4.01151973262388000
1983-06-01	99.400	2.44129775124315000	49.349	49.639	4.06	3.10328350535351970
1983-07-01	99.800	3.69758219019019000	49.627	49.973	3.79	3.66123827677673000
1983-08-01	100.100	4.89699036825662050	49.840	50.231	3.70	4.05631427816704000
1983-09-01	100.400	4.83782787221898050	50.014	50.434	3.79	3.34542571409979000
1983-10-01	100.800	4.70970672176305000	50.099	50.523	3.56	4.15716739514018000
1983-11-01	101.100	4.88207173553306000	50.170	50.641	3.67	4.33668267569198000
1983-12-01	101.400	3.62676569355637970	50.198	50.679	3.63	3.36892657298127000
1984-01-01	102.100	4.85249045742944050	50.416	50.848	3.58	6.30984760153133000
1984-02-01	102.600	4.63237742879932050	50.755	51.168	3.64	4.56272576820707000
1984-03-01	102.900	3.92322616285670020	50.922	51.362	3.79	3.96922974688469000
1984-04-01	103.300	4.47375381987558000	51.115	51.604	3.78	5.00988404458735000
1984-05-01	103.500	3.39750480403012030	51.180	51.724	3.70	2.62178682319165000
1984-06-01	103.700	4.54047640450119000	51.271	51.845	3.71	3.09587913790226000
1984-07-01	104.100	4.70970672176305000	51.455	52.069	3.80	4.41156440313600900
1984-08-01	104.400	4.69130811372347000	51.613	52.241	3.88	5.06888418821854000
1984-09-01	104.700	4.47687654026121000	51.683	52.321	3.86	3.89215333974993000
1984-10-01	105.100	3.49653411864964970	51.805	52.438	3.94	3.86233144110562000
1984-11-01	105.300	2.60802524955723000	51.877	52.549	3.77	2.72751447416955000
1984-12-01	105.500	3.52031390413784970	52.023	52.757	3.88	3.16253542118343000
1985-01-01	105.700	3.07490272291309000	52.283	53.053	3.73	3.32069354698541060
1985-02-01	106.300	5.60339750649217000	52.527	53.328	3.82	5.42856072629094000
1985-03-01	106.800	4.71433813080059900	52.732	53.515	3.82	4.98227783988284900
1985-04-01	107.000	4.49361632464027000	52.808	53.579	3.61	3.17858834152527000
1985-05-01	107.200	3.30709306957033000	52.934	53.764	3.69	2.33093779183799030
1985-06-01	107.500	4.93736852619913000	53.078	53.941	3.75	4.35789433015896050
1985-07-01	107.700	2.43148344196247020	53.208	54.099	3.55	2.71521536653503000
1985-08-01	107.900	3.45963563464554950	53.384	54.364	3.54	2.07140946736262000
1985-09-01	108.100	3.44960801789345030	53.474	54.477	3.50	2.94912766294919000
1985-10-01	108.500	3.46285448524264040	53.563	54.564	3.46	3.70713552910791040
1985-11-01	109.000	5.39203871117875000	53.719	54.698	3.61	5.44115732871784000
1985-12-01	109.500	3.08316960669681000	53.900	54.847	3.62	4.52772847180650900
1986-01-01	109.900	4.42330037720973000	54.148	55.143	3.72	4.17460768734779000
1986-02-01	109.700	3.17019109552263000	54.148	55.286	3.47	1.50305626140093000
1986-03-01	109.100	4.38684814912311000	54.029	55.454	3.28	2.58861394450225000
1986-04-01	108.700	4.16962440517514000	53.918	55.554	3.33	2.85057867355418000
1986-05-01	109.000	2.24297330698615000	54.017	55.649	3.26	2.25620027008007000
1986-06-01	109.400	3.39428781716422000	54.218	55.816	3.24	4.20575824263458000
1986-07-01	109.500	4.01960626544133000	54.231	55.917	3.27	3.06256580319961000
1986-08-01	109.600	3.28286363623527000	54.300	56.032	3.19	3.32069354698541060
1986-09-01	110.000	4.00144311185120000	54.477	56.216	3.20	3.50507933017835960
1986-10-01	110.200	4.17062103943193000	54.575	56.407	3.27	3.42213024092950000
1986-11-01	110.400	4.60573723276012000	54.673	56.526	3.20	3.15512715323287000
1986-12-01	110.800	3.92745273377464000	54.746	56.599	3.13	3.73443450033988000
1987-01-01	111.400	5.35829784555726000	55.002	56.733	3.16	5.75020332086079900
1987-02-01	111.800	3.33775806350500000	55.195	56.847	3.22	3.39985593114571000
1987-03-01	112.200	3.79898557467320000	55.341	57.015	3.41	3.24405798777175970
1987-04-01	112.700	4.73286577001573100	55.547	57.257	3.57	5.39833509482912100
1987-05-01	113.000	4.50636041661250000	55.688	57.417	3.66	3.84493878880514030
1987-06-01	113.500	2.86855746715574970	55.899	57.575	3.60	3.56578203919899030
1987-07-01	113.800	4.18781448084542000	56.028	57.724	3.59	3.61659937103616000
1987-08-01	114.300	3.31302760254406040	56.250	57.918	3.74	4.92959244320301000
1987-09-01	114.700	5.22758140088220000	56.439	58.148	3.71	4.34915964080897060
1987-10-01	115.000	3.78495509165797000	56.618	58.396	3.73	3.93690104988391050
1987-11-01	115.400	3.32526844011021040	56.726	58.519	3.72	3.43574466044187950
1987-12-01	115.600	2.84011303455471000	56.831	58.642	3.63	1.79540703879326010
1988-01-01	116.000	3.31859138737620000	57.051	58.919	3.62	3.77663693389265000
1988-02-01	116.200	2.90883516980707000	57.135	59.040	3.57	3.27248115232497040
1988-03-01	116.500	4.41918005237509000	57.332	59.292	3.56	3.68356419519944020
1988-04-01	117.200	4.73749799282637000	57.611	59.581	3.51	5.31399589967021000
1988-05-01	117.500	3.41359123842682000	57.778	59.784	3.49	3.29102205067142030
1988-06-01	118.000	4.67303747445387000	58.024	60.036	3.59	4.71283595784917000
1988-07-01	118.500	4.57072671553373060	58.306	60.281	3.77	4.88821407037705050
1988-08-01	119.000	5.27348496252884000	58.479	60.430	3.71	4.91203661490336100
1988-09-01	119.500	5.00938206866559000	58.764	60.755	3.87	5.69211473582227000
1988-10-01	119.900	4.27269773492314000	58.956	60.986	3.82	4.70782906510683000
1988-11-01	120.300	2.95664547226016030	59.092	61.153	3.87	3.28854975460575000
1988-12-01	120.700	3.95007987430633000	59.277	61.356	4.01	3.68356419519944020
1989-01-01	121.200	4.68142177583140000	59.581	61.666	4.05	5.09399997200142000
1989-02-01	121.600	5.20947642461538000	59.779	61.823	4.15	4.75540311642684000
1989-03-01	122.200	5.03461040058517000	60.002	62.008	4.16	5.09776752177491000
1989-04-01	123.100	4.87906302071213000	60.402	62.215	4.16	4.73787371372484940
1989-05-01	123.700	5.38800927445155950	60.622	62.401	4.24	5.44619635597112100
1989-06-01	124.100	3.85500115848693970	60.755	62.567	4.13	3.64511653456505000
1989-07-01	124.500	5.81426024397749100	60.900	62.728	4.04	4.68655251054217000
1989-08-01	124.500	2.85587368409489970	60.907	62.816	3.95	2.87520795385685050
1989-09-01	124.800	3.47288290755019000	61.043	63.034	3.80	2.88875607559973000
1989-10-01	125.400	5.16912809772758000	61.281	63.262	3.94	6.05627968435205000
1989-11-01	125.900	4.16252376366020000	61.415	63.430	3.92	5.07767379423789000
1989-12-01	126.300	3.77018137589580000	61.593	63.611	3.94	4.64776404991458000
1990-01-01	127.500	5.21613993478621900	62.060	63.856	3.85	5.91199399490903050
1990-02-01	128.000	4.98165039308320100	62.333	64.166	3.82	4.47900001668390950
1990-03-01	128.600	5.25046788038710000	62.568	64.474	3.95	5.12791471739720100
1990-04-01	128.900	5.31437382228312050	62.699	64.666	3.90	3.95306410161054030
1990-05-01	129.100	3.96649380723343950	62.840	64.864	3.80	3.04159562242827000
1990-06-01	129.900	5.62799931070790000	63.118	65.116	3.94	6.55761209811907100
1990-07-01	130.500	5.30267168754286000	63.274	65.280	3.96	5.82475020186575100
1990-08-01	131.600	5.66560606341413000	63.695	65.552	4.14	6.39364707988229950
1990-09-01	132.500	2.81672270806545950	64.086	65.781	4.13	4.11606833063138000
1990-10-01	133.400	4.55335048443913950	64.453	66.004	4.01	4.35914219763360040
1990-11-01	133.700	3.61399611524087000	64.534	66.083	3.88	4.29177721401581000
1990-12-01	134.200	5.05582611888307000	64.595	66.176	3.84	4.28055383486986950
1991-01-01	134.700	5.56278448626730000	64.840	66.506	3.82	7.20044057776987000
1991-02-01	134.800	4.35502417539060000	64.873	66.689	3.73	3.80146912706327000
1991-03-01	134.800	3.65528536937658000	64.887	66.828	3.43	2.54931061597194000
1991-04-01	135.100	3.37276123638892000	65.004	66.961	3.35	3.43203147402122030
1991-05-01	135.600	4.46850763239142000	65.274	67.229	3.45	4.19329699604554000
1991-06-01	136.000	2.90193641246452000	65.384	67.374	3.23	2.80502932682681960
1991-07-01	136.200	4.44203031238106000	65.487	67.579	3.10	4.15592174168715000
1991-08-01	136.600	3.08983246488028000	65.639	67.765	2.91	3.63643683716413000
1991-09-01	137.000	4.06540007760270000	65.865	68.036	2.90	4.03267049317428000
1991-10-01	137.200	2.33535013604968980	65.989	68.186	2.83	2.24272837797285970
1991-11-01	137.800	4.29177716897127000	66.133	68.313	2.97	4.36787736238435000
1991-12-01	138.200	2.64599695624381000	66.299	68.482	3.00	3.84866556095402000
1992-01-01	138.300	1.73273035529145000	66.389	68.667	2.88	2.77180186727874030
1992-02-01	138.600	2.58885958946806000	66.557	68.854	2.90	2.18151278728569000
1992-03-01	139.100	3.78706590402491000	66.718	69.026	2.99	3.48155038616365030
1992-04-01	139.400	2.42829426223231960	66.899	69.252	2.94	2.78902969130912000
1992-05-01	139.700	2.80232154164044000	66.987	69.350	2.80	2.83703516008306970
1992-06-01	140.100	4.28890893910334000	67.107	69.404	2.80	3.87475610969692000
1992-07-01	140.500	1.77845400998218000	67.328	69.666	2.82	2.81733800556927030
1992-08-01	140.800	2.11727265581099020	67.418	69.730	2.75	2.40327251792452000
1992-09-01	141.100	1.86470958139750990	67.528	69.843	2.61	2.24640240788764970
1992-10-01	141.700	3.78383780857443000	67.767	70.112	2.64	3.98166613711179000
1992-11-01	142.100	3.27594189784477000	67.900	70.265	2.61	3.11685915772095030
1992-12-01	142.300	1.87801390592812000	68.018	70.395	2.50	2.31010425459341030
1993-01-01	142.800	3.44292384762574950	68.184	70.600	2.50	3.36892657298127000
1993-02-01	143.100	2.29662586946325980	68.287	70.735	2.51	2.94666286930934000
1993-03-01	143.300	1.70079593612731020	68.427	70.889	2.45	1.98707064047230000
1993-04-01	143.800	4.09652033621579000	68.609	71.095	2.52	4.14720254987073000
1993-05-01	144.200	2.97550405217233000	68.821	71.336	2.57	2.89614680596324050
1993-06-01	144.300	2.54857377980864000	68.845	71.404	2.53	2.41063127482837030
1993-07-01	144.500	1.68885336227953000	68.954	71.552	2.50	1.62112182709142000
1993-08-01	144.800	2.52892755090932000	69.072	71.686	2.49	3.12426490637996000
1993-09-01	145.000	2.33400191372162040	69.144	71.793	2.53	2.42289694687017000
1993-10-01	145.600	3.69981531304131030	69.362	71.912	2.49	3.44069576574901000
1993-11-01	146.000	3.63606471384181030	69.493	72.097	2.43	3.35532021556624000
1993-12-01	146.300	2.81770747074882970	69.509	72.129	2.40	2.98857143183806000
1994-01-01	146.300	2.71177185775588000	69.532	72.186	2.36	1.78808881542767000
1994-02-01	146.700	3.60581430131750000	69.693	72.342	2.35	3.15512715323287000
1994-03-01	147.100	2.17453638595826000	69.885	72.589	2.41	2.57264547204354030
1994-04-01	147.200	2.51468598068958030	69.968	72.698	2.30	1.90767935702421000
1994-05-01	147.500	2.90181334741006000	70.069	72.860	2.27	2.90969774225236000
1994-06-01	147.900	2.89479196421164970	70.241	73.021	2.34	3.23664435357045000
1994-07-01	148.400	2.06945308065785040	70.462	73.175	2.35	2.64636587699298000
1994-08-01	149.000	3.51870377191156970	70.623	73.257	2.34	3.56949962685633000
1994-09-01	149.300	3.74709367119364020	70.702	73.368	2.32	2.57878703255940000
1994-10-01	149.400	2.22031958593512000	70.822	73.540	2.26	1.71493366984994000
1994-11-01	149.800	4.39209057745666000	70.957	73.675	2.28	3.47783569244212960
1994-12-01	150.100	1.21608593151488000	71.003	73.700	2.25	0.79971635411906200
1995-01-01	150.500	4.18619483418634000	71.146	73.883	2.35	3.83996994997807970
1995-02-01	150.900	3.33763452075089040	71.272	74.004	2.29	3.17241387043127960
1995-03-01	151.200	3.26457127001425000	71.404	74.186	2.25	2.73243420881641040
1995-04-01	151.800	3.65850979935234000	71.592	74.358	2.31	3.16006594434597000
1995-05-01	152.100	3.55946257678258960	71.702	74.485	2.27	2.88752433451684000
